provincia,comune,zone,property_type,condition,fascia,price_m2,price_m2_prev,rental_m2,area_m2,lat,lng,dist_cbd_km,seismic_zone,pga,flood_ord,flood_any,landslide_ord,landslide_any,landslide_aa,subsidence_velocity,subsidence_risk_class,fire_score,fire_is_direct,rr20mm,r99pday,precip_dist_km,p99_dist_km,coastal_dist_m,coastal_change_m_year,is_coastal_zone,is_urban,cri_2021_2050_med,cri_2071_2100_med,aci,zone_description,microzona,n_particelle,price_m2_std,cdd,su95p
Milano,Basiglio,B1,Uffici,OTTIMO,B,1750.0,1750.0,9.65,4200.201340206186,45.360710019432986,9.16141619825998,11.723187297233869,3.0,0.0517288659793814,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.320000000000001,0.8,1.530340206185567,1.530340206185567,,,0.0,0.979381443298969,0.167,-0.02,1.572,"GINESTRE, MILANO3, VISCONTI -",1.0,97,0.0,38.130001068115234,44.27000045776367
Milano,Basiglio,B1,Ville e Villini,NORMALE,B,2225.0,2225.0,9.15,4200.201340206186,45.360710019432986,9.16141619825998,11.723187297233869,3.0,0.0517288659793814,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.320000000000001,0.8,1.530340206185567,1.530340206185567,,,0.0,0.979381443298969,0.167,-0.02,1.572,"GINESTRE, MILANO3, VISCONTI -",1.0,97,0.0,38.130001068115234,44.27000045776367
Milano,Basiglio,B1,Ville e Villini,OTTIMO,B,3150.0,3150.0,12.55,4200.201340206186,45.360710019432986,9.16141619825998,11.723187297233869,3.0,0.0517288659793814,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.320000000000001,0.8,1.530340206185567,1.530340206185567,,,0.0,0.979381443298969,0.167,-0.02,1.572,"GINESTRE, MILANO3, VISCONTI -",1.0,97,0.0,38.130001068115234,44.27000045776367
Milano,Bellinzago Lombardo,B1,Abitazioni civili,NORMALE,B,1475.0,1475.0,6.75,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Abitazioni civili,OTTIMO,B,1900.0,1900.0,8.75,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Abitazioni di tipo economico,NORMALE,B,1225.0,1250.0,5.15,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Abitazioni di tipo economico,OTTIMO,B,1550.0,1550.0,6.45,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Box,NORMALE,B,900.0,900.0,3.75,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Capannoni industriali,NORMALE,B,625.0,625.0,3.95,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Laboratori,NORMALE,B,625.0,625.0,3.7,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Magazzini,NORMALE,B,550.0,550.0,3.05,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Negozi,NORMALE,B,1150.0,1150.0,6.699999999999998,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Uffici,OTTIMO,B,1350.0,1350.0,7.2,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Ville e Villini,NORMALE,B,1400.0,1400.0,5.449999999999998,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bellinzago Lombardo,B1,Ville e Villini,OTTIMO,B,1825.0,1825.0,7.35,620.1661052631579,45.54369481778948,9.445906321080251,21.814572103380176,3.0,0.0749726315789473,0.5263157894736842,0.2526315789473684,0.0,0.0,0.0,-0.6294736842105263,1.0210526315789474,0.565,1.0,7.680000000000001,0.8,0.7648526315789473,0.7648526315789473,,,0.0,0.8105263157894737,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,95,0.0,35.43842255441766,45.73315610383686
Milano,Bernate Ticino,B1,Abitazioni civili,NORMALE,B,1200.0,1200.0,4.8,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Abitazioni civili,OTTIMO,B,1675.0,1675.0,6.85,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Box,NORMALE,B,800.0,800.0,3.45,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Capannoni industriali,NORMALE,B,500.0,500.0,3.2,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Laboratori,NORMALE,B,525.0,525.0,3.1500000000000004,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Magazzini,NORMALE,B,425.0,425.0,2.6,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Negozi,NORMALE,B,1250.0,1300.0,6.2,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Uffici,OTTIMO,B,1300.0,1300.0,5.75,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Ville e Villini,NORMALE,B,1175.0,1175.0,4.95,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Bernate Ticino,B1,Ville e Villini,OTTIMO,B,1625.0,1625.0,6.75,834.9343636363636,45.490981414909086,8.827272488592186,28.4393241687338,4.0,0.038630909090909,0.0,0.0,0.0,0.0,0.0,-0.6254545454545454,1.018181818181818,0.5,1.0,8.92,0.64,4.905236363636364,4.905236363636364,,,0.0,0.8181818181818182,0.167,-0.02,1.572,CENTRO URBANO,0.0,55,0.0,36.400001525878906,44.27000045776367
Milano,Binasco,B1,Abitazioni civili,NORMALE,B,1675.0,1525.0,7.5,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Abitazioni civili,OTTIMO,B,2150.0,2000.0,10.3,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Abitazioni di tipo economico,NORMALE,B,1375.0,1225.0,6.0,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Abitazioni di tipo economico,OTTIMO,B,1750.0,1600.0,7.8,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Box,NORMALE,B,1075.0,975.0,6.1,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Laboratori,NORMALE,B,550.0,550.0,4.2,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Magazzini,NORMALE,B,475.0,475.0,3.0,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Negozi,NORMALE,B,1425.0,1425.0,9.0,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Uffici,OTTIMO,B,1300.0,1300.0,6.75,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Ville e Villini,NORMALE,B,1575.0,1475.0,6.25,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,B1,Ville e Villini,OTTIMO,B,1900.0,1800.0,7.75,484.966,45.336679085,9.099953795479983,15.826898497123116,3.0,0.0511,0.0,0.0,0.0,0.0,0.0,-1.16,1.4,1.0,1.0,7.208,0.784,4.150799999999999,4.150799999999999,,,0.0,1.0,0.167,-0.02,1.572,"CARDUCCI, COSTA, BIXIO, DANTE",0.0,5,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Abitazioni civili,NORMALE,D,1400.0,1400.0,5.800000000000002,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Abitazioni civili,OTTIMO,D,1700.0,1700.0,7.550000000000002,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Abitazioni di tipo economico,NORMALE,D,1250.0,1250.0,5.05,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Box,NORMALE,D,900.0,900.0,3.8,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Capannoni industriali,NORMALE,D,550.0,550.0,3.15,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Laboratori,NORMALE,D,600.0,600.0,3.8,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Magazzini,NORMALE,D,475.0,475.0,2.75,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Negozi,NORMALE,D,1150.0,1150.0,6.050000000000002,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Uffici,OTTIMO,D,1050.0,1050.0,5.300000000000001,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Ville e Villini,NORMALE,D,1400.0,1400.0,5.15,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Binasco,D1,Ville e Villini,OTTIMO,D,1700.0,1700.0,6.5,719.2167368421052,45.33186607189474,9.088440228751413,16.715880344878297,3.5473684210526315,0.0504978947368421,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.039999999999999,0.76,3.620957894736842,3.620957894736842,,,0.0,1.0,0.167,-0.02,1.572,"CASELLO AUTOSTRADALE, NAVIGLIO PAVESE, GALVANI",0.0,95,0.0,39.22999954223633,44.529998779296875
Milano,Boffalora sopra Ticino,B1,Abitazioni civili,NORMALE,B,1150.0,1150.0,4.6,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Abitazioni civili,OTTIMO,B,1675.0,1675.0,6.949999999999999,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Box,NORMALE,B,825.0,825.0,3.55,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Capannoni industriali,NORMALE,B,450.0,450.0,2.95,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Laboratori,NORMALE,B,475.0,475.0,3.25,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Magazzini,NORMALE,B,425.0,425.0,2.55,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Negozi,NORMALE,B,1250.0,1250.0,7.25,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Uffici,OTTIMO,B,1225.0,1225.0,6.25,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Ville e Villini,NORMALE,B,1250.0,1250.0,4.8,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Boffalora sopra Ticino,B1,Ville e Villini,OTTIMO,B,1600.0,1600.0,6.25,1153.2973,45.47157701015001,8.838561471184152,27.41901868335822,4.0,0.038826,0.0,0.0,0.0,0.0,0.0,-0.6759999999999999,1.05,0.49895,1.0,8.92,0.64,2.58182,2.58182,,,0.0,0.77,0.167,-0.02,1.572,INTERO CENTRO URBANO,0.0,100,0.0,36.400001525878906,44.27000045776367
Milano,Bollate,B1,Abitazioni civili,NORMALE,B,2075.0,2075.0,8.85,178.83249999999998,45.53705684125,9.116709992473252,9.912781679545487,4.0,0.045,0.0,0.0,0.0,0.0,0.0,-1.025,1.25,1.0,1.0,9.48,0.68,2.94825,2.94825,,,0.0,0.0,0.167,-0.02,1.572,CENTRO URBANO,0.0,4,0.0,36.16999816894531,46.400001525878906
Milano,Bollate,B1,Abitazioni civili,OTTIMO,B,2550.0,2550.0,11.85,178.83249999999998,45.53705684125,9.116709992473252,9.912781679545487,4.0,0.045,0.0,0.0,0.0,0.0,0.0,-1.025,1.25,1.0,1.0,9.48,0.68,2.94825,2.94825,,,0.0,0.0,0.167,-0.02,1.572,CENTRO URBANO,0.0,4,0.0,36.16999816894531,46.400001525878906
Milano,Bollate,B1,Abitazioni di tipo economico,NORMALE,B,1650.0,1550.0,5.55,178.83249999999998,45.53705684125,9.116709992473252,9.912781679545487,4.0,0.045,0.0,0.0,0.0,0.0,0.0,-1.025,1.25,1.0,1.0,9.48,0.68,2.94825,2.94825,,,0.0,0.0,0.167,-0.02,1.572,CENTRO URBANO,0.0,4,0.0,36.16999816894531,46.400001525878906
